,Abundance: 126,Abundance: 127N,Abundance: 127C,Abundance: 128N,Abundance: 128C,Abundance: 129N,Abundance: 129C,Abundance: 130N,Abundance: 130C,Abundance: 131N,Abundance: 131C,Abundance: 132C,p_value0Control_Mix1,fold_change0Control_Mix1,q_value0Control_Mix1,p_value0Control_Mix2,fold_change0Control_Mix2,q_value0Control_Mix2,p_value0Control_Mix3,fold_change0Control_Mix3,q_value0Control_Mix3
Q17RN3,79.6688408932386,79.0967345632994,86.56113938680383,83.18433973319637,76.90396232223648,69.5234858741432,90.95128904176741,80.36312458827098,72.5,85.13333492039486,78.28920278653077,73.16447794782717,0.41960414935524293,-0.08195049420613923,0.9998111793759804,0.7497490216984447,-0.03183370073466441,0.9999874507963832,0.417737893451261,-0.0834031564336913,0.9998602487567436
Q17RY0,127.51267328019237,126.1803528891451,129.49730136381262,132.35277846025295,132.9853120087809,129.0808757227498,135.33627681188955,121.91942264027034,126.3,140.06342041484066,138.80510925939728,129.18847082327835,0.12301350162320716,0.1283272852715834,0.9410851562003388,0.7311581034264496,0.027396471386287067,0.9999874507963832,0.09851148665573067,0.12717735882606965,0.6380690519871484
Q17RY6,890.6749596658685,864.7285608233848,848.6971482407318,865.5500628744112,878.7408635937901,941.4372949562877,781.7637910023866,924.3723235876681,839.2999999999998,797.2330233091168,941.1177145601234,822.3465129862614,0.7169295193971578,0.09411326774360444,0.9998111793759804,0.896735314080215,-0.03354458033369108,0.9999874507963832,0.8747060941120923,-0.0414395027320061,0.9998602487567436
Q1ED39,1292.1378732061742,1460.7154353376184,1316.9385724391987,1359.5537161226682,1280.6904659735076,1340.639237355181,1303.4770767362365,1371.5149483740204,1276.5,1261.0686394933346,1235.547540322093,1286.1712132086582,0.5412030902683622,-0.08643159762036012,0.9998111793759804,0.7849813428670078,-0.03912536307268418,0.9999874507963832,0.2901398058182043,-0.1660113467119432,0.9998602487567436
Q1KMD3,8310.509125489712,8195.076939979052,8237.92643593105,8231.616116888055,8253.138980739044,8095.49966592747,8220.327350348522,7756.573371184053,8098.499999999999,8118.865778382999,8272.385696430607,8025.794072847389,0.9946109880581724,0.000597906278255722,0.9998111793759804,0.6420350644039269,-0.04125947784233874,0.9999874507963832,0.9624803235429994,-0.004115433331084614,0.9998602487567436
Q24JP5,572.4248746030203,625.4726394697831,619.7042843633516,636.7158197421982,587.8230199647764,596.8495587773349,599.007655461734,585.2446512049058,557.6,560.5026095392468,611.5747912028662,602.7737250452227,0.9935573314529063,0.001925204899326807,0.9998111793759804,0.9145614234122929,-0.025476947163618133,0.9999874507963832,0.753094107762358,-0.07796622410037649,0.9998602487567436
Q27J81,2861.132056491521,3122.8701284033077,2897.999595827875,3086.2472365138774,2952.5533354545855,3009.840728480251,2847.088318074931,2837.7688295471166,2901.7000000000003,2642.120517090851,3048.857259347886,3012.678313762753,0.6908354575258642,0.03640908891507789,0.9998111793759804,0.6741109252690118,-0.03930388268593424,0.9999874507963832,0.9085865814763785,-0.010882742716205877,0.9998602487567436
Q29980,61.027466200247716,53.355193729089535,63.67716000868329,59.06397356520634,50.69275025047076,58.68037339835941,62.30969436959457,55.3036556306381,54.49999999999999,54.764133574523015,61.90309057539642,49.91372736353936,0.3907039806420385,-0.07401487199068549,0.9998111793759804,0.5810303992407253,-0.061464074538735515,0.9999874507963832,0.1605767617104702,-0.13828690750234982,0.8722125170599606
Q29983,180.74336679515875,176.8209841302634,202.2821320948917,202.70384645022386,182.8797512316852,197.88680268305438,175.16895814405046,183.19335927648868,166.3,187.11078971295365,177.55956512382616,171.96032940666106,0.7063216491659665,0.06287792111690377,0.9998111793759804,0.5481760283052997,0.11100582436143573,0.9999874507963832,0.4279742948073654,0.14891931094335187,0.9998602487567436
Q29RF7,6350.4004724099805,6785.282952691654,6706.153983510633,6712.574210366147,6603.828397786721,6498.213523722671,6645.134483096471,6495.901403058374,6392.499999999998,6543.069322756082,6484.478786282386,6696.53358466512,0.9851232407792864,-0.0014703031494709261,0.9998111793759804,0.7997072895311961,-0.020189333672576974,0.9999874507963832,0.9709747731355223,-0.0028727537769163117,0.9998602487567436
Q2KHR2,27.784862660275383,18.721120606698086,30.690554283031243,28.449662659680538,21.953553258077886,22.084868792589067,20.01118038353798,18.30362466184471,24.0,34.18609550409619,18.813684390561658,18.172088340620846,0.7788158377973485,-0.07027877796880411,0.9998111793759804,0.24399219823461826,-0.28693018564949596,0.9999874507963832,0.6831766523660627,-0.14994810521192647,0.9998602487567436
Q2KHR3,1411.9955333044538,1528.2050751247648,1516.7715829952947,1534.426370840596,1443.6124415160305,1474.7430254748017,1415.103424183745,1535.0692253953112,1444.1,1443.8646792882955,1551.2186226540516,1524.9476927585622,0.9795657314493005,0.002438698027396354,0.9998111793759804,0.9942541421985542,-0.0006852170878061118,0.9999874507963832,0.8224145156056658,0.022330871762557925,0.9998602487567436
Q2KHT3,206.1891976498497,274.35802249116045,247.36127541834657,221.4125920036007,212.01810373786128,234.32284975241612,262.7060173573469,249.1021193249338,194.8,272.24412463334846,237.81537457746833,198.3058897956834,0.26563661807188566,-0.10466217441486227,0.9998111793759804,0.8607480978756046,-0.026880622513347538,0.9999874507963832,0.8333309457097756,-0.0349503115192667,0.9998602487567436
Q2KJY2,6.024778893171958,6.45878660931084,9.413810914745245,8.813210715227124,9.446680492869879,10.125553561945168,8.440734853719812,9.269646824453545,9.6,10.206043075252017,10.230482756157953,6.348327804583702,0.05420283897785972,0.40081790409096757,0.548278619490285,0.09614150423740415,0.34532235240688874,0.6555977248151855,0.3481300754503521,0.2851934494392549,0.9998602487567436
Q2M1P5,411.9531167895932,399.22789693783665,402.49781789142475,402.54726486129505,395.23048456436584,394.6574026112487,428.2013243207297,396.78801788402416,385.3,406.0843480510843,412.08037745778597,358.8392291540938,0.5873671596465413,-0.031508629385422184,0.9998111793759804,0.7335521935487561,0.016842081968152674,0.9999874507963832,0.6664658604134794,-0.028772714770451558,0.9998602487567436
Q2M296,82.14963220219175,77.69265051779706,66.96816707643974,64.47559417981948,79.69805091871912,80.20714081351841,69.99171148365417,74.70706889877391,75.7,68.20623908826957,79.58968788265254,66.81615014324348,0.042844424774077405,-0.2265320322496576,0.4624399996694166,0.13761005571170623,-0.18064928527176585,0.8264066938944364,0.02702710769711383,-0.15642924577048228,0.22873537029772323
Q2M2H8,15.026507357087706,25.554329628142888,17.526526012005373,20.486849469606913,18.69378322884814,23.599715388470628,22.477013037433654,16.496829094366475,22.0,19.914230390735643,21.241256569988966,21.58431453558459,0.566972863631187,0.14180288060228877,0.9998111793759804,0.7311421215596889,0.092508356978476,0.9999874507963832,0.5242151902595252,0.1466781964219551,0.9998602487567436
Q2M2I8,380.057228531624,386.12311251314804,383.2109857734101,367.75827519592485,362.1671028393213,383.2561887580348,382.48858050620225,388.6967159948825,364.59999999999997,394.71664153637266,383.0362103110664,338.8419965696551,0.6398158941046734,-0.09710725959194022,0.9998111793759804,0.7602368419666132,-0.06306743211975721,0.9999874507963832,0.8533914398552802,-0.03793782340150355,0.9998602487567436
Q2M385,69.60391615405722,71.5146807175867,64.36597544146952,63.39327005689686,72.31367391372929,67.2113515962187,60.697419172816616,61.902387268384686,69.4,71.27634960684132,65.54444884453738,58.80138628995654,0.7922251708845324,-0.018801032348108333,0.9998111793759804,0.18982582693140138,-0.09904676375240189,0.9908527843007386,0.4231129924614513,-0.07398631931859494,0.9998602487567436
Q2M389,2349.45112908201,2273.399280874382,2382.3064418152453,2300.3253055402024,2223.5623154484706,2333.9799604124637,2270.9370345204584,2357.553990243011,2216.1,2296.7745717315106,2249.145624239404,2166.2875092166314,0.8269708857571973,-0.022746933788568523,0.9998111793759804,0.6086545314267031,-0.0541626939768706,0.9999874507963832,0.56772180077755,-0.05997801758379179,0.9998602487567436
Q2M3G4,11.340760269500157,8.050081860880177,9.566881010919964,11.055167826995428,7.184799248098218,6.2188439199348275,6.733619939484344,7.619963915016896,10.2,8.546523876024047,8.32310461517935,7.221222877713961,0.34004672597241836,-0.2740847621203389,0.9998111793759804,0.27975164333442115,-0.24627795205395353,0.9999874507963832,0.11388221631694521,-0.25526495638801494,0.7045722140698506
Q2NKX8,326.0468577481295,311.8938693075901,307.05861292648717,337.6078174859373,339.348712634713,325.9312044191484,358.11477311961806,335.43552491878506,286.1,349.8266471972561,342.461075312067,305.2752133029188,0.10059481099320086,0.11254990764828854,0.8399334878310711,0.7546055429873018,0.029417302822993825,0.9999874507963832,0.21845497214359721,0.09237364019540549,0.9998602487567436
Q2NKX9,56.98732035423829,62.71575403243859,55.48790986333579,58.058958308206755,57.544919903749616,64.34111594086419,61.361297195019304,66.1444290355075,61.9,77.33359468402341,67.19172996629163,71.41868780156665,0.6027048908302244,0.03876863732540118,0.9998111793759804,0.07372212647610972,0.11374857909106358,0.5552981261270237,0.00015109133478159273,0.30134609053032957,0.0019015187871660674
Q2NL82,5413.441034894215,5943.86218702361,5738.904045782581,5780.925067127531,5632.217351319365,5643.760314877265,5545.278279741544,5636.33805091286,5507.900000000002,5357.840710667463,5800.076829696701,5765.233895732688,0.9143523256832893,-0.01026953910854479,0.9998111793759804,0.611345145401246,-0.04965964822086606,0.9999874507963832,0.8991585058511087,-0.012190409585435552,0.9998602487567436
Q2PPJ7,54.86092780370701,40.0631980983339,47.987475150774536,39.7367570844451,30.801500480272914,55.65068020659628,37.935886983010384,60.95971132013517,29.9,48.04308081764974,33.20571945430928,29.916494779100702,0.45249320290659223,-0.21028014219913485,0.9998111793759804,0.5376213212591918,-0.2030498982537523,0.9999874507963832,0.12027002657882954,-0.3813376483934349,0.7258804056460694
Q2PZI1,663.4344757657591,613.0230942663289,693.6371408157411,649.0852382898855,649.8251764391055,615.5858193053436,654.8682490442169,653.3529884659333,658.5999999999999,662.6460162517285,694.9792353674758,622.8503117272185,0.971229979330821,-0.0051549453021727445,0.9998111793759804,0.7280662240887414,-0.05364288569459257,0.9999874507963832,0.9434095716892993,0.0105766785096948,0.9998602487567436
Q2T9J0,52.38013649475384,54.66567217155841,41.94120635187312,50.328071715902254,45.902884085071946,53.73718976969326,47.894057316050606,42.89175564535284,57.1,46.383561618421766,51.84600583205471,45.62860609544536,0.8858529195492814,0.024841296438726023,0.9998111793759804,0.9513622010954312,-0.011470619449341335,0.9999874507963832,0.8985245883910622,0.02135002652736563,0.9998602487567436
Q2TAA2,449.8029041890499,470.08733843418895,436.0967040017756,439.5782116384336,451.1787824129825,459.63634869774717,446.88474865986234,439.2084355552522,424.2,399.19734337428815,460.9786170719646,450.3345036376564,0.7983501811518706,-0.03357997273802766,0.9998111793759804,0.4493333208168149,-0.10081323203054815,0.9999874507963832,0.7308775238600351,-0.04420995179188318,0.9998602487567436
Q2TAA5,124.25220470271108,115.32210293726021,129.3442312676379,118.28256486225877,121.60937986595872,117.91884817414885,119.68772343139777,120.66252137593767,124.0,125.95750722140293,118.4308427534895,115.1427955556369,0.520457465813494,-0.03136659991576471,0.9998111793759804,0.2567980444422223,-0.06363635215915381,0.9999874507963832,0.5372429304131693,-0.040963096649599975,0.9998602487567436
Q2TAK8,45.29216132631625,47.645251944046635,58.778916931092255,45.38030429682738,44.372787948902875,47.916989690779886,47.040499858932876,55.06798664357572,42.3,54.68115761456162,49.15833663340304,40.70865204689299,0.08434735123620728,-0.14810003734926916,0.7457417011991619,0.46530184178109435,-0.09472057804862895,0.9999874507963832,0.42693643694759154,-0.08539310389239667,0.9998602487567436
Q2TAL8,1175.824200692113,1205.1721390561893,1216.0653790600586,1150.974395862293,1158.6819305937654,1143.2308072813526,1186.5397051111072,1119.2705758882548,1158.1000000000001,1165.148429777958,1161.9400838816005,1103.3393724366474,0.7729555917848123,-0.05738800666841819,0.9998111793759804,0.9057121166668265,0.023383836931596777,0.9999874507963832,0.9427510092414203,-0.014440218466921206,0.9998602487567436
Q2TAM9,108.16250107035773,98.09867197909796,120.16002549715475,97.3318621971136,106.50799626115969,107.4743795393865,127.18006111054233,108.95762835183955,111.9,123.80013226240658,112.01511627928875,89.03529745928643,0.35791457062325727,-0.06556952863709321,0.9998111793759804,0.25552896509113,0.09310559107176651,0.9999874507963832,0.8925989778959276,-0.015126430754188297,0.9998602487567436
Q2TAY7,4652.334261307385,4658.938074182885,4706.063571843661,4577.612569035338,4701.386693176862,4511.850992680922,4620.40135509575,4447.230898525119,4612.000000000001,4478.212559116679,4549.356963253188,4555.004553886363,0.7407498928838379,-0.04501879710947432,0.9998111793759804,0.7840652809600768,-0.03698415237910996,0.9999874507963832,0.7215908722599411,-0.04771629727812459,0.9998602487567436
Q2TAZ0,13.89243133013769,14.508868470191018,13.39363341528795,13.451742670609821,11.974665413497029,13.234975521912581,13.751759031341265,12.097674669202085,13.0,15.848408352627116,12.224559903544671,11.426990048250666,0.7618637849758851,-0.040875485549380336,0.9998111793759804,0.26879210286414834,-0.10992223638374002,0.9999874507963832,0.7873560615032076,-0.05689447328513081,0.9998602487567436
Q2TB10,109.22569734562339,132.63913949845596,143.80935535614887,123.53956774502582,125.20177949000782,113.29457961829986,125.75746534867945,121.290972008104,111.99999999999999,136.41247817653914,123.97957916360909,114.50796277517854,0.9116039421939158,-0.029032892508237682,0.9998111793759804,0.6885806148744743,-0.10272251423239959,0.9999874507963832,0.9280313190929981,0.023355072532923488,0.9998602487567436
Q2TB18,50.60814270264445,55.50812259885983,53.49799861306443,56.28085439197673,53.35378700902565,47.279159545145546,46.28178211927268,55.617880946721264,56.900000000000006,48.20903273757253,55.48736410119567,58.483969899727356,0.8020987642549566,0.025717602926436108,0.9998111793759804,0.7823852431798148,-0.034790384197310516,0.9999874507963832,0.5605264023513196,0.06275943865678092,0.9998602487567436
Q2TBE0,135.3803257171581,126.64838090431255,144.11549554849833,139.23326752740397,139.90400758102362,145.1860869000169,155.06293804305497,143.1296314758844,161.29999999999998,170.18369388082834,166.20199528436268,161.7236508217698,0.31140372095709223,-0.12018862078592685,0.9998111793759804,0.6152126641462473,0.07641614517396536,0.9999874507963832,0.17359301545883576,0.18670348953170493,0.917134237904165
Q2VIQ3,35.368996090503614,35.47652354969287,39.33901471690289,50.5599983136714,45.437202652324835,39.94411287035062,32.24550393555883,45.4055581740182,43.3,38.417869462127506,43.522901216875354,43.96217004674214,0.006957890809349157,0.29818086145585837,0.11086322784177009,0.4588877090133462,0.12034107169641899,0.9999874507963832,0.017169121378130606,0.1915013691807994,0.15569950400228982
Q2VPB7,76.05397355733542,60.18840275053435,75.38702236604931,73.67534922466183,56.547031119291525,71.11806123822905,64.39616815366014,81.22724420749971,56.3,78.66121004340579,60.77600349209089,56.420763363237654,0.43799652955042967,-0.11310254776304633,0.9998111793759804,0.43698827687557484,-0.1577780965505489,0.9999874507963832,0.7813212455962364,-0.0479425850639534,0.9998602487567436
Q2VPK5,502.6791989455944,489.93172627728893,503.7536865110015,498.5648763377169,503.93383615133337,486.90358742361536,511.9447948357252,542.1172265724908,476.09999999999997,551.5412058634158,498.95278187872043,494.6140900746277,0.7834078683661451,0.03146097016561301,0.9998111793759804,0.48550930724150165,0.09045615971935297,0.9999874507963832,0.9697755965167281,-0.0051544904950708475,0.9998602487567436
Q2Y0W8,108.37514032541087,111.29706200682013,121.30805121846514,114.26250383426044,117.55129880916249,123.18094687563216,124.5245490217316,127.33980934270504,114.6,125.45965146163454,127.01404438789321,122.52272662846546,0.3114066418942021,0.05909899181423306,0.9998111793759804,0.12238763057180496,0.10419868782016135,0.7699642269922219,0.006956605990774082,0.1387120638833217,0.06960284283318058
Q30201,145.16173144960197,146.77358555651298,152.38128074193315,138.07363453855828,152.34435442726777,141.99693617184522,150.88999047492382,142.81540615980123,147.9,145.7887616521772,152.93704730392056,151.5663263344359,0.5876515794324432,-0.030101652544150297,0.9998111793759804,0.9587285720386937,0.0024234783120714587,0.9999874507963832,0.5463162965487477,0.027835598874424383,0.9998602487567436
Q32MK0,119.00710307806727,124.68266324060924,120.69577083376625,107.3047059011864,116.15425451092118,115.76617143263293,120.06708230122787,113.04255746092078,115.3,119.98323810418223,108.8939520485965,120.38016599441845,0.014044244432837118,-0.10390486750297552,0.19780280036646108,0.045455044284887426,-0.06486149618400343,0.3794917834830658,0.22491937021143793,-0.0624430912415308,0.9998602487567436
Q32MQ0,467.735481365197,344.65583036931173,545.9244980071368,456.2769266778112,519.4343752699156,343.87017726511425,444.0395571361366,438.4228722650443,530.9,575.6872102121829,402.7168847657092,452.63577246681797,0.906167527392598,-0.030651946062419572,0.9998111793759804,0.7711809972225755,0.07563388434962182,0.9999874507963832,0.7119551761655891,0.09447587808115158,0.9998602487567436
Q32MZ4,4249.028474223286,4381.584672394654,4273.717085198167,4368.414777847578,4169.6450228986305,4264.691811247614,4111.775950371039,4290.353909470597,4132.0,4071.713331265787,4049.6238903167946,3984.8453629371893,0.9752813990896533,-0.0033567689688275807,0.9998111793759804,0.6605532691617898,-0.04871931241885965,0.9999874507963832,0.20656990471386039,-0.13401803239225024,0.9998602487567436
Q32NB8,204.70072286447783,196.5717663703299,219.50251791454764,197.98800562891813,216.5418662274046,203.94618906658062,211.39773021282537,200.55430799008388,199.9,221.62878905689539,209.1180034563812,193.54464394224564,0.8042638054220839,-0.010671384516136992,0.9998111793759804,0.5100833766489301,-0.03811541460008546,0.9999874507963832,0.8730600136193043,0.00896911777983984,0.9998602487567436
Q32NC0,144.24029467770507,140.7828269623696,151.76900035723432,141.9390778347105,136.1120302000829,128.92141818634124,143.2079733608642,136.53089983813783,140.29999999999998,147.78018469125072,140.19229336192717,128.95040853060647,0.04893141229416351,-0.155966736557015,0.5099804488399935,0.09334303041386328,-0.11220490478676133,0.6459046061591703,0.14220639997602494,-0.08855302982259831,0.8093930311742278
Q32P28,2608.3748619850357,2561.985355026633,2598.058742373512,2577.1683544106268,2492.3935539814797,2726.8036013550145,2522.926163805106,2806.660523254883,2413.9999999999995,2568.2719127252067,2501.613130899843,2398.398244571723,0.677699721283436,-0.05029212314494589,0.9998111793759804,0.700508213115649,-0.04687496916717754,0.9999874507963832,0.5505029941030013,-0.0699046975963987,0.9998602487567436
Q32P41,2131.212373645817,2108.0917859172378,2209.5668382820745,2150.2687967835723,2064.365791367924,2153.0753853569236,2121.659319242314,2231.785307480722,2171.2000000000003,2139.7010795245833,2211.865051483912,2002.8974223461585,0.857246525440672,-0.031644236812967644,0.9998111793759804,0.880006437172883,-0.02726711366963676,0.9999874507963832,0.905941965575644,-0.021293035489636798,0.9998602487567436
Q32P44,777.8343949843419,795.2732033725347,828.5684305937561,814.2169759015095,775.6256891997881,814.0307233658281,766.0203979044372,781.0070231247215,761.9000000000001,759.3130096067579,797.110664916239,738.7866482584283,0.76436190108329,-0.020785084812933705,0.9998111793759804,0.45905897835767573,-0.04940576619092624,0.9999874507963832,0.29749124118947434,-0.07636443387547179,0.9998602487567436
Q330K2,75.06165703375416,76.66298888442867,82.65785193434849,88.44134261596342,80.29678418939397,80.76524219094847,68.47427600433375,82.09136382672843,77.8,86.70987815966144,76.20842663273594,82.44890736203084,0.14517816074086284,0.09001314457893243,0.9998111793759804,0.6474502916209954,-0.04039851313872885,0.9999874507963832,0.34182238005436083,0.06529633510537251,0.9998602487567436
Q3B726,1017.5497151809014,962.4528103903485,1078.531897647073,1035.243023575495,966.2889729502465,1013.5121014129683,1070.0765320732655,983.6823519983668,989.6,1036.7016437577129,986.4612949115692,993.5133014173495,0.9914299663257528,-0.0027789918876432143,0.9998111793759804,0.8708095857196013,0.04005267701021161,0.9999874507963832,0.9169365601247087,0.026226297415706725,0.9998602487567436
Q3B7J2,433.5714410533278,402.50409304400887,444.2859541471231,431.46078071651385,426.03198504463876,387.00344086363657,433.32266906343614,408.3357982500807,435.90000000000003,427.24321784124095,417.3690168486812,411.6097040296958,0.9654873047586768,-0.02213783263279856,0.9998111793759804,0.9991300559284394,-0.0005690245723807644,0.9999874507963832,0.9799121833933337,0.012558509337858403,0.9998602487567436
Q3B7T1,634.2320180717962,609.4660813510562,666.0079884562042,643.0551467478878,626.2750011258947,620.2100878611926,613.1387733629053,602.5270435894802,628.3,653.6846125758973,610.794500145193,602.6943709476653,0.5271373969692813,0.03785707772469206,0.9998111793759804,0.8688660809117973,-0.011498168050009744,0.9999874507963832,0.6658300193021917,0.027853170526068134,0.9998602487567436
Q3KNW1,98.66461434465135,90.14219572125128,80.36180049172769,99.03265724742057,94.13417533387943,87.38272995190475,83.26927192770779,88.53298280643342,106.8,100.151983673408,75.08133954943038,99.35133014173495,0.5310611240501875,0.0629086249540564,0.9998111793759804,0.735702806681721,0.04653124652528066,0.9999874507963832,0.8949902765468554,0.021289174384374537,0.9998602487567436
Q3KQU3,1891.2135344425196,1979.7585041583222,1896.768096749036,1956.6873965122677,1867.3160193969347,1933.3429001858926,1832.8723795841468,1867.833835127389,1870.0,1800.329403282463,1950.7276441826607,1924.574928057106,0.9107011503072554,-0.010209058772394938,0.9998111793759804,0.5918923854417497,-0.04940330106156058,0.9999874507963832,0.6496673064405577,-0.04187658050401803,0.9998602487567436
Q3KQV9,1277.111365849086,1298.8713476927132,1343.1900939331626,1251.6305392940978,1282.1540361907125,1232.6067564383643,1285.647209854222,1199.7908131345673,1261.6,1310.0244558705597,1287.046750128515,1248.795433259172,0.6273318023275891,-0.06901954637586297,0.9998111793759804,0.5912159936117105,-0.07488799163838239,0.9999874507963832,0.88414406027309,-0.020501350079761248,0.9998602487567436
Q3KRA9,21.193045753628414,21.435683094669308,19.21029706992729,21.646482458452585,29.604033938923212,26.629408580233747,22.477013037433654,25.845032247840813,23.7,26.718259107570322,27.396886024965365,27.13910136459533,0.022970344677442245,0.32248720303779405,0.2882355290332307,0.004535170427546906,0.21924640990410685,0.0508513160091272,1.2415819751427908e-14,0.395575240638743,4.1046329476735545e-13
Q3L8U1,123.61428693755173,120.00238308893472,127.43085506545391,128.3327174322546,137.90823001210745,111.62027548600973,124.14519015190149,138.41625173463683,132.6,131.68284845873941,143.40015659902758,130.1407199939659,0.6951770008947225,-0.03083925675526205,0.9998111793759804,0.10664094916571171,0.12499995521818517,0.7033697153461461,0.2533104937101067,0.10452582438328713,0.9998602487567436
Q3LXA3,3591.7605368540685,3646.031843757485,3482.880433311479,3532.937863817231,3424.089049070512,3651.8964988294206,3235.267281628583,3655.304545666507,3351.6,3322.2744608944345,3357.8525181864184,3250.423190044413,0.9867946771450206,-0.0019826568954383595,0.9998111793759804,0.6693731606827147,-0.05190219350994423,0.9999874507963832,0.6056130432915494,-0.06226367466707756,0.9998602487567436
Q3MHD2,1108.1340378335342,1055.0287517904708,1091.2367156295747,1060.6776404641766,1124.0219268135877,1079.1288776451008,1109.4350148181388,1108.5083588124064,1080.8999999999999,1077.6917679786438,1090.1533065756785,1032.7935797082112,0.8543354738159247,-0.05841937526538946,0.9998111793759804,0.8480977998179249,-0.06154988380453898,0.9999874507963832,0.9184100735271561,-0.03175402096562642,0.9998602487567436
Q3MIT2,566.0456969514266,313.017136543992,406.7072455362295,282.71852268057535,301.96114617701676,342.7539745102541,794.2826337067798,271.80489841194293,384.3,781.8824707162582,378.7879589970686,272.2639087190836,0.08636103254062884,-0.2308971064328318,0.7552540841830512,0.9701200843800091,-0.00714649775998702,0.9999874507963832,0.9323404001308867,-0.015869821410320634,0.9998602487567436
Q3SXM5,379.490190518149,335.1080588598958,400.96711692967745,395.51215806229794,357.7098662687418,367.9482652628106,377.1775563285808,353.9748185676921,374.9,375.1343149854826,407.0518350861151,378.04292076295945,0.8774778832398344,0.07903269019209115,0.9998111793759804,0.9785026227725231,-0.01419414082402979,0.9999874507963832,0.777707809880426,0.14693169333300532,0.9998602487567436
Q3SXY8,15.593545370562715,15.632135706592901,15.536614761734022,14.379449061686362,15.234435442726776,15.866024872654238,18.398905186760036,16.104047449262513,16.7,15.931384312588513,17.946694326480475,15.235986731000885,0.31702198403032944,-0.041283637782946414,0.9998111793759804,0.025126153580639004,0.12858509513637303,0.23428154570242135,0.3400607480995739,0.06731221091406055,0.9998602487567436
Q3SY69,11.97867803465954,15.725741309626393,12.628282934414353,7.730886592304495,11.17635438593056,10.603926171170924,14.13111790117137,12.726125301368425,11.2,13.525081473707957,10.924074807422897,12.776009706724702,0.02521026356310177,-0.4588337450552206,0.3132366408212042,0.60435805524854,-0.08002921782532961,0.9999874507963832,0.46271867432115066,-0.11122317349223924,0.9998602487567436
Q3SYG4,142.61006038896446,96.32016552146165,131.6402827102587,93.00256570542308,74.64208107746482,118.07830571055744,154.30422030339474,140.61582894721903,75.9,157.40539604677298,107.85356397169909,57.690428924154396,0.2660073451173637,-0.6034030197915938,0.9998111793759804,0.623781877725977,-0.308758200084798,0.9999874507963832,0.5389091533541699,-0.33899358574477495,0.9998602487567436
Q3T906,88.45793010210122,80.68802981486874,101.86814900427576,86.35400323604121,86.88285016681733,80.12741204531412,83.36411164516532,89.55421508370374,91.19999999999999,98.16056063433443,98.92356631166291,76.10057955744713,0.18753733478297951,-0.3015987509198631,0.9998111793759804,0.8219647094799368,-0.038241138646707806,0.9999874507963832,0.4571825706376741,-0.14532885256468694,0.9998602487567436
Q3V6T2,844.1069628092333,923.9809075435842,943.6771429171449,954.0687143562978,849.8686147634699,890.9689846829705,928.2911544742643,903.7120090551998,929.1000000000001,939.2048908030695,965.3934363543965,923.6023414693716,0.15864911237328094,-0.06265655725095748,0.9998111793759804,0.992893040793953,0.0004261434013521455,0.9999874507963832,0.9288658008359365,-0.004182854583936833,0.9998602487567436
Q3YBR2,17.365539162672114,15.912952515693373,19.057226973752567,12.52403627953328,15.966220551329373,13.713348131138337,10.81172779015796,13.825913907659524,15.8,18.586615031353265,22.54174166611074,15.553403121230073,0.013348875091181975,-0.31382122130889584,0.19104633995602766,0.029374941259525444,-0.38562348393427665,0.2660564720622458,0.551141301746422,0.10244212299244859,0.9998602487567436
Q3YEC7,1348.6999150503061,1385.8309529108258,1338.8275961921836,1335.4333499546783,1360.3219909732627,1302.6883436899375,1321.3069436182518,1288.0881269539389,1309.3,1234.6822842256097,1364.2088658317402,1266.6501052095632,0.7382483690360349,-0.04598489117258687,0.9998111793759804,0.5568835982684374,-0.07902138141700861,0.9999874507963832,0.5019981061979419,-0.0878479098012647,0.9998602487567436
Q3ZAQ7,89.30848712231372,88.92532288181592,81.81596640538753,87.9001805545021,114.62415837475213,73.19100921154066,91.71000678142761,85.07650432951854,86.5,89.1991569585034,86.69900640811822,86.01984175210917,0.9897154455424347,0.010442860259252364,0.9998111793759804,0.9239193908842936,-0.08011958150721224,0.9999874507963832,0.9265480718087742,-0.07566535416353654,0.9998602487567436
Q3ZCQ8,1503.9974509907738,1532.4173272612718,1478.8867341920518,1562.9533423661996,1536.3495725516686,1576.716120008092,1469.8259411567376,1610.2476322682096,1458.4,1458.3854722815402,1497.37853967461,1448.5296968108864,0.7264153231608863,0.07033672028331688,0.9998111793759804,0.769571933619265,0.05860188249291545,0.9999874507963832,0.7052758294365589,0.07755606204955093,0.9998602487567436
Q3ZCW2,268.2798601253631,266.49515183634725,284.1746335483666,268.02983815519684,282.0698964068189,262.62656246494004,263.7492542493797,261.3569066521775,271.5,261.2912979184439,273.53536521761305,247.82284667143628,0.5983083037775538,0.02935485608151897,0.9998111793759804,0.7378227370915443,-0.020612904268544476,0.9999874507963832,0.45634679512048804,-0.046539766166105036,0.9998602487567436
Q460N5,29.202457693962906,33.32359467992259,33.36928096608884,30.227766575910575,31.26718191302002,30.775304526856967,41.53979624639637,35.35034805935674,32.7,37.42215794259073,36.41358269140966,29.202307901085028,0.4177972381327244,-0.05295257056656174,0.9998111793759804,0.11702934502918479,0.18811825593871045,0.7473189008647897,0.4520711495926373,0.0977658036788019,0.9998602487567436
