,Abundance: 126,Abundance: 127N,Abundance: 127C,Abundance: 128N,Abundance: 128C,Abundance: 129N,Abundance: 129C,Abundance: 130N,Abundance: 130C,Abundance: 131N,p_value_Mock_vs_Infected,fold_change_Mock_vs_Infected,q_value_Mock_vs_Infected
O89112,627.5,597.2764772393721,606.4979829892782,628.1893330931834,623.7406034618236,588.9966238296205,634.1803271579926,592.2176245313689,622.7018087767126,623.4890501533952,0.896320782294229,-0.011928582356569396,0.9987833832480566
O89116,510.1,493.92023099469407,475.8148608398236,522.549518924734,505.42454326648726,502.10523910837634,492.2601772185441,500.0160781971437,523.7043124784731,528.839482585912,0.6641410447134031,-0.03344619182956309,0.9987833832480566
P03958,554.2,565.8316531700166,537.3522899341729,593.2029513389418,566.3598532383344,572.8284780424483,525.1496087918131,535.3273087081236,551.3820476076565,560.0698462305414,0.4704115139365054,0.018016177426706154,0.9987833832480566
P08122,180.5,194.97542723784161,184.61228728304803,192.28896586718426,175.86607516874756,187.27275611153982,188.41589430056302,176.48070120765342,182.8808710242287,192.01481893015142,0.9063974814880478,-0.021846311905172413,0.9987833832480566
P09925,357.5,390.0384445148736,378.8467907517579,346.32433923264904,403.0193695637998,385.2581486955618,372.95714323769977,373.40871751888704,367.17869094585586,354.9558466412616,0.6334360699476078,0.03070223468305247,0.9987833832480566
P0A229,27.0,33.54698500992513,27.524013740381704,37.7771242677123,23.35853548920805,44.93355853735569,45.86498813916143,50.250597265625125,37.974230450278895,39.457288082984526,8.404344817664504e-05,-0.5636687535388034,0.010337344125727338
P0DP26,3985.8000000000006,3999.5363695122746,4000.0074819558517,3884.781645641702,3951.824116424205,3989.465175215112,4252.918880534659,4105.383254984878,4295.433350833537,4097.727227776022,0.15234374539248297,-0.09220979255129484,0.9487737054822989
P10126,29728.9,29545.784429668238,31292.49130729651,30432.16223981987,30490.92888903779,29796.603201738406,30499.4962482887,30898.609370010523,30784.82067139873,30623.16869724717,0.06916591819926951,-0.058854652362552225,0.663740817722857
P10922,2700.2999999999997,4054.980864319801,4098.243596037376,3216.228646439052,2831.9685309415936,3027.5100964175945,3179.642114865598,2995.0412289174014,3182.6561500766084,3019.68063414031,0.3072843564872796,0.09120821055354955,0.9987833832480566
P11103,5232.700000000001,5772.095992608502,6055.954340292276,5635.666271836952,5370.178088393907,5395.994667620641,5705.82078378778,5333.353931408376,5702.84145898952,5462.118715698172,0.8734272928123255,0.007781407751093072,0.9987833832480566
P12023,840.3999999999999,822.7332381154747,819.3056014210099,811.9018707482385,828.3816861172768,759.1093233694991,765.2875132925305,786.0521356055297,783.4782770015252,783.6345210165206,0.010072962984615696,0.09287273489902607,0.24779488942154612
P13011,333.5,287.20773850533817,310.1486426355206,531.0578802462908,278.6944107462395,298.86271936656226,296.00488415942107,261.891626289767,278.2887634490588,292.89448461600045,0.45649972264100036,0.20488208007980363,0.9987833832480566
P14131,4335.2,5162.1189596865215,5075.085015939921,4207.759041407999,4196.750209561047,4387.518973030584,4167.045926317329,4550.395301039918,4193.885346519981,4294.853922085346,0.5841422424029551,0.03980710638559503,0.9987833832480566
P14901,1701.5,1739.6257683606345,1605.7912406583669,1674.9900432069626,1720.4069182051492,1734.9511531498638,1777.8314655906784,1768.8813848278014,1766.2740322371014,1823.981033730839,0.4234652844586543,-0.07807503090466505,0.9987833832480566
P15975,15.8,16.729697485367364,16.857526030694487,18.514194235707652,15.318459867922671,18.0527762777014,19.37322681713106,15.16572079638236,18.042482626873806,17.17270635190622,0.3128354477378844,-0.07579651728395013,0.9987833832480566
P16092,340.4,334.85671982491846,319.9200404674719,339.0411819413964,351.9860474623779,361.6506720247215,352.9531601986156,350.69786199793634,345.5466044455726,346.4893030445079,0.025966575232784592,-0.09638697863339403,0.4603765237303663
P19182,781.3,796.7189964759243,791.184861095471,697.753695258232,915.891561826846,840.7435809329511,723.387278548503,914.847585353911,805.9605328402475,861.2711283376966,0.054447829724722854,-0.12713259150731346,0.6088257323764464
P19788,5.1,6.131302743328353,4.475449388679952,2.722675622898184,4.993310122693026,5.5547003931388925,3.063673078057935,5.281594307197836,3.400677353756319,1.9968263199890954,0.32917828882253086,0.3280538265030395,0.9987833832480566
P22893,19.4,14.101996309655213,16.03702697610316,17.90159222055556,15.826254117688062,34.22092206487354,34.2410520488828,40.215568081949236,36.840671332360124,35.70325460140503,4.945467680987568e-36,-1.127988838681296,2.4331700990458832e-33
P22907,1525.0,1574.7813146042922,1522.8462453214984,1567.784690555347,1551.1421682833518,1577.4357205729968,1496.9647307581317,1598.5122427470478,1438.29759411927,1564.0741199210586,0.9894414225727408,0.0009412302034761254,0.9987833832480566
P22935,642.6999999999999,646.5020792643796,613.5841111880214,660.9975743491067,631.6114143331872,650.6934746248418,614.5367762457388,631.0750683628958,597.4801184030199,641.0611217692991,0.9989991496422034,0.00017118911204087162,0.9989991496422034
P23249,3541.0,3734.0509607261574,3594.457176518303,3473.5895596935034,3554.136586482942,3558.4799393546036,3572.8735652375053,3551.494914854317,3555.1247835727518,3580.788830057246,0.9023985821207214,0.005877894453056176,0.9987833832480566
P23780,92.2,100.8161351081562,92.34343905309635,75.00971341084497,81.33171233742368,86.79219364279521,85.42241405879184,96.95498121070315,86.33941948147988,96.08728251787527,0.3599936211276906,-0.06700154462939516,0.9987833832480566
P24527,5472.700000000001,5370.057712724543,5497.791210700742,5654.384666744377,5419.095601121307,5361.872936634214,5184.996360517932,5380.360120742435,5187.1665235963055,5256.445604739295,0.458808527254437,0.046508486012477326,0.9987833832480566
P24860,1017.9,1023.0516577439308,1001.7547548328625,859.2083596960945,961.2545148058878,982.9835874286863,1008.6693069347214,1072.9181578336177,979.5840044014731,981.5599458538397,0.6656834440540587,-0.030159356436939917,0.9987833832480566
P28301,545.5999999999999,583.0868908905264,597.3233117424843,534.529291665486,553.0725703694733,597.4278654977777,617.6905573555042,604.5161941324152,598.0468979619793,609.591138966271,0.30454665503038914,-0.07961943656336468,0.9987833832480566
P28481,72.5,70.77275166584727,67.28092247648861,60.511465718912135,77.77715258906595,71.91353187545887,69.74361654167181,81.63835771982943,70.84744486992331,71.56625530840918,0.5565737931972563,0.053006058549413704,0.9987833832480566
P28658,5930.200000000001,5826.927357141695,5922.884311802193,5794.057926199053,5677.308977127009,5696.1468710070385,5733.393841490302,5759.201335263013,5499.93437688206,5593.7495067118525,0.6183778272300865,0.03233979544281465,0.9987833832480566
P28798,616.3,611.2032934706464,569.6501163558132,632.613680980393,589.5491239776206,593.956177752066,564.4367106163207,589.3504733360328,545.2419357189298,588.344906921587,0.4562558948918375,0.04982430284014926,0.9987833832480566
P28867,1877.5,1957.3746057879816,1906.5414395776595,1915.6065013805899,1931.9032232324355,1915.3797248484289,1928.7624187008853,2030.3957543813397,1954.5393090714442,1927.6562562646732,0.3450767796387557,-0.0661552165687678,0.9987833832480566
P30882,112.2,97.4001235797304,97.49020585007828,104.959145262725,94.44973045636299,116.64870825591676,93.71235297588977,112.95066682678802,109.86077117829441,113.57948108097975,0.04789623993862351,-0.13488772334182314,0.583883606726475
P34152,3339.8,3208.160365426966,3257.6796100201373,3144.486143775685,3292.876444978648,3341.54905078684,3282.905919202492,3240.48446150761,3349.856119969628,3350.1953266249047,0.634342581689819,-0.02468546517209671,0.9987833832480566
P35278,1706.6999999999998,1648.0941774066616,1609.0732368767322,1612.8449721143118,1793.7831872962486,1661.2521818623247,1697.8155334343417,1694.6372591380486,1700.622066657639,1718.388857929816,0.6819968875813797,-0.043277581063202515,0.9987833832480566
P43277,384.40000000000003,757.8290190753845,775.073243296223,450.33054802735967,492.05262802266526,633.3350358962828,363.0452597498653,458.29148317028086,443.97732118485277,492.4972435621105,0.03980649204265148,0.29543832971629613,0.5193902865468077
P45952,2386.2000000000003,2369.3105601004568,2397.050692576983,2484.986041019172,2419.808864882016,2343.389228355471,2418.2292469364943,2338.388153838219,2370.177652308327,2377.0220513150193,0.9754787205369841,0.001848336471817633,0.9987833832480566
P46061,6105.9,5852.854008742056,6043.348491180828,5986.891427190817,6255.178833360025,5753.479314350507,5769.256838109922,6085.000252669873,5897.341310972417,5972.906888351383,0.455505033246944,0.03505698361502799,0.9987833832480566
P47955,1055.5,1013.329163393796,991.16285794632,1050.1359877518296,979.7043725473637,981.098956938157,1003.713365190804,993.69424322565,944.3492084861646,991.6239505065848,0.8111836248435447,0.03321832314128303,0.9987833832480566
P48759,24.3,27.50327230578718,26.405151393211714,18.241926673417833,26.236036237878608,73.99654452288597,66.04918724166077,60.511980491038074,64.2350166820638,69.09019067162271,4.3138557106606797e-35,-1.4559746979964765,1.0612085048225271e-32
P49117,187.0,191.2966455918446,189.31150914116193,186.16294571566334,209.97292227798977,199.57244983920452,201.93209905670096,203.19047813262534,198.75069867509154,214.69876592522755,0.04011550993654206,-0.08340397494153605,0.5193902865468077
P50428,232.5,268.8138302753531,239.6603147638114,224.75687267024512,233.50072251711958,258.6903325947542,259.9616714763865,268.8331502363699,238.14187802276888,258.6289449649876,0.11350021220230644,-0.09145942817465817,0.8116001697913939
P51655,669.4,665.3339376903168,675.942039336962,673.7260828861556,677.3975291870336,664.9769899214846,697.5262734484256,678.911222516659,673.6175058232309,702.0841341081659,0.9919983773947398,-0.0008780232801348021,0.9987833832480566
P52293,4069.8999999999996,4053.4918336535643,4096.900961220773,3960.8804293017056,4238.135440916925,4162.256033873111,4023.774155902267,4182.871788606196,4006.1868492445956,4082.391601638506,0.7642632845125512,-0.02245268525112775,0.9987833832480566
P54279,80.4,77.77995480107968,82.42285957485578,71.53830199164977,85.81722821035132,84.90756315226594,84.16090161488562,86.6935979852902,88.32314793783772,89.93705745230885,0.15668012843302193,-0.0936077531219823,0.9516867060376146
P54822,4106.7,3922.80749518148,3984.716363211195,3953.8695395727427,4113.641217349445,4164.537428677436,3878.7002248530534,4054.679949635779,3965.2842577396946,4044.8512668227118,0.5519645421576945,-0.029174314482491946,0.9987833832480566
P56581,530.8,538.2407908250391,531.757978198323,531.9427498237328,556.6271301178309,560.5287843147837,522.8969079991234,572.6757255947368,565.4570733218146,550.5649529473934,0.6928666585314995,-0.059645290984049124,0.9987833832480566
P57080,651.4000000000001,660.2537154172733,666.8419589133127,717.0166252902368,693.5623128045652,709.9105484588404,687.6143899605912,689.4744111310547,697.7056370790048,744.8162173559326,0.3581290485612496,-0.06636102629921882,0.9987833832480566
P57791,46.2,49.92632233853087,54.60048254189542,45.94515113640686,46.04001197872891,48.10767304772077,47.937472868435925,48.28886223723736,42.98078322108681,45.12827483175356,0.30508206020549034,0.06051465346000899,0.9987833832480566
P59041,21.5,17.16764768131939,24.16742669887174,23.21080968520702,21.073461365263785,21.425272944964306,28.20381392447452,20.522766450825877,20.215137602884784,20.607247622287467,0.69522543643768,-0.048739973855664157,0.9987833832480566
P59470,524.9,540.8684920007511,531.3850240825997,466.4624010930314,555.6115416183002,528.4900659757861,503.43357315028476,529.6684576646974,529.9388876270264,530.117451430705,0.08602724927349185,-0.07295761225050358,0.7297483903889309
P60904,1060.8000000000002,998.176086613856,1008.0203839770145,1036.5226096373385,1004.1631289110634,1009.8643696883406,1046.8751123787379,1003.1256616313603,1025.8710017164897,968.0613999307135,0.875934030866334,-0.01169152219483685,0.9987833832480566
P61161,3721.9999999999995,3628.942913697672,3604.228574350255,3533.0800220538285,3664.4972034319544,3554.413105138198,3526.3778208763897,3671.839813711182,3511.388294273052,3622.4026905658184,0.9122825159558452,0.007287845855157547,0.9987833832480566
P61211,1454.9,1456.5347616972454,1465.784265615829,1465.9566222589547,1458.63898245109,1528.9312832114801,1579.593795833988,1453.7965587298272,1547.3081959591254,1543.307126193172,0.5325391356317299,-0.05784036507943768,0.9987833832480566
P61219,380.70000000000005,362.27240209151523,354.90313652232015,377.9754433488404,392.27105794376564,372.9584549678971,348.4477586132363,380.9538522434554,371.80739067735755,358.23064180604376,0.9203436799968391,0.006336055670259158,0.9987833832480566
P61294,48.900000000000006,49.488372142578854,48.63321669032214,49.55269633674695,49.256042227243064,47.314144420129495,45.05401585379316,48.36431358448304,54.78869069940736,56.550121382091184,0.8600932547529044,-0.013808392162156301,0.9987833832480566
P62196,5352.4,5156.425607139145,5346.148067247636,5333.177010132962,5242.637099327832,5108.340540118803,5467.845472048046,5198.899630616567,5324.138250344824,5175.374456147738,0.7680175888522572,-0.017340348096577987,0.9987833832480566
P62264,1810.9,2034.015890079586,2071.68552201995,1957.6718397543668,1978.4510294609297,1829.4802509116741,1794.3212353931665,1852.9341856594924,1942.3535485538175,1964.1582413940737,0.6895923023134701,0.0406493235805598,0.9987833832480566
P62281,3572.3,3989.7262851229502,4050.878423340514,3455.4837668012306,3563.869309603446,3337.085452256639,3580.17231580582,3489.7757128073476,3567.027154310899,3370.722701194393,0.22518264385174958,0.10241335356529928,0.9987833832480566
P62309,882.0999999999999,875.374851668908,887.3324321289452,893.7863401069013,952.8759096847587,938.4467932051263,879.2741734026273,890.1749948045726,905.7137352170996,930.5210651149185,0.864048717966619,-0.013389707177801429,0.9987833832480566
P62334,4928.000000000001,4915.728179443912,4896.290812862156,4745.827811383251,4780.036537791561,4779.1253507468755,4989.461931712469,4784.747185585011,4988.6047514408665,4842.703191237554,0.8510420449900991,-0.0110381461883342,0.9987833832480566
P62488,578.6000000000001,535.7006796885173,547.1982785892687,554.9493588372223,564.6672057391164,510.53648077653366,467.02992834042,501.147848405829,480.6290659975598,515.1811905571866,0.34966225593282796,0.1104320574984115,0.9987833832480566
P62892,182.3,158.71315101301394,178.94338472405343,133.2749717408661,225.1221173959906,140.15699384830816,111.46363522228428,175.04712560998544,141.69488973984662,166.9346803510884,0.22685991139211925,0.3054135159058035,0.9987833832480566
P68181,663.0,637.480305227768,650.9541135834991,583.7416535493708,567.6293388627478,617.6628455013552,675.2695896166518,623.3790309438361,642.9169463795973,620.77336635821,0.823689700024641,-0.02326806613376029,0.9987833832480566
P97351,10058.800000000001,11000.52061196216,11119.25400617534,10583.993082673254,10353.163061341704,10095.072818059245,10405.315069465238,10457.933984987942,10364.6977946903,10298.112570500567,0.9486096639970669,0.004044645248028742,0.9987833832480566
P97371,3899.8,3807.6265936460973,3828.1502254305415,3862.1834379716456,4025.369650265227,3821.237106165763,3742.997529101428,3837.681874957194,3792.3220289972555,3830.871358372681,0.6909030283940971,0.03299874181363811,0.9987833832480566
P97499,57.199999999999996,53.07956374938546,58.702977814852034,53.704776661666685,55.01104372458418,59.415455990896376,60.55259730749801,57.192121212228,58.37829457281681,60.78339318046807,0.44412937568286637,-0.042257752198395025,0.9987833832480566
P97821,459.4,472.11031123628317,467.3115070013317,485.24886289102886,437.12621667304194,462.03204341501726,461.0827982477192,450.5199944039754,444.44963748398555,429.0780396392568,0.7736218226574714,0.016894090024884307,0.9987833832480566
P97822,1235.7000000000003,1260.9462041850709,1157.052848620057,1191.374785689673,1206.011343192807,1311.3060570945745,1199.3379020279738,1301.0075805573183,1192.693118570202,1224.2941533117141,0.6767136407275103,-0.051171885628061256,0.9987833832480566
P99025,25.0,17.255237720509793,24.540380814595068,30.22169941416984,23.697064989051647,23.111521278595752,23.788520370802786,18.334677380701063,22.860108878028587,20.367628463888774,0.35070861900221995,0.13837006492155393,0.9987833832480566
Q00519,521.7,529.6569669843794,510.4250027789485,549.9804758254332,555.780806368222,552.1967337250753,535.9625725967234,547.62587830917,546.942274395808,546.251808096217,0.6188830798107608,-0.04184863060315693,0.9987833832480566
Q00558,154.7,151.09281760344868,147.61523900329374,157.84711923752224,166.8104110479314,155.531611007889,171.2953682761216,144.11207323925527,148.77963422683894,150.9600697911756,0.9135575212304239,-0.004421852768971046,0.9987833832480566
Q00560,884.0,931.3448867115769,925.4483427558695,713.7494145427589,790.7202792596769,790.3545130809053,846.474849861066,880.9699304405991,962.6750808925179,810.3121206515749,0.8070169943076697,-0.026173272087429048,0.9987833832480566
Q01279,1101.9,1108.5395359937663,1105.2122265345142,1143.2514940549474,1077.7086627520844,1089.3164235259164,1055.7056994860816,1052.093585993809,1083.4935902106938,1100.9701597891876,0.926528188566571,-0.005551592065371095,0.9987833832480566
Q01341,206.89999999999998,193.22362645403354,187.81969267826867,196.30491241095908,194.4851976601453,191.73635464174072,185.08189712738232,193.45725433793217,204.79634730399164,206.55171453967205,0.7627696679911613,0.012861033417946999,0.9987833832480566
Q01721,114.19999999999999,117.37065251514275,119.64368032404406,116.53051666004228,115.60782419658769,143.62868159401995,128.76437731014084,132.03985767994592,136.78280022886528,148.08463989039132,0.00015244514825609476,-0.23248496542753577,0.01250050215699977
Q03146,138.5,152.84461838725682,145.37751430895378,159.4807246112611,147.2603324319638,171.2038014028166,161.02305266145675,166.9738314546973,154.54189307625938,152.79715000556558,0.058685665336575835,-0.14438297971809996,0.6276814640346807
Q06335,657.7,647.9035198914261,634.6933141379619,676.1084240561916,650.3151691995458,664.1834612938934,667.7906229849223,641.8646110190284,653.0245151810399,669.8154207771422,0.960961313418771,-0.0036337460196939047,0.9987833832480566
Q07832,1978.8,2008.702368753559,2036.851607611391,1977.887706254386,1926.4021188599768,2007.0322813352207,1967.9594124936852,2019.4553090307156,1906.1741200402435,1946.8257889365684,0.9301786657073001,0.0038086073049881358,0.9987833832480566
Q08509,2290.0,2190.802060230411,2186.0332539007222,2280.9215030829537,2312.74891055648,2286.7511225611433,2257.6567344335754,2247.016572323697,2314.2554024910014,2285.807025017917,0.9603831686479085,-0.0031192236031188842,0.9987833832480566
Q09143,972.4,900.4256028773639,924.2548895855547,752.0710739350509,882.5464060922519,947.7707545793236,975.1491191394991,897.4183241401581,938.7758761563972,882.2777412239819,0.5528583076117948,-0.061080336640557856,0.9987833832480566
Q0KL01,186.10000000000002,184.72739265256422,192.7426870058166,192.90156788233634,192.11549116124016,194.01774944606564,199.0486420420582,183.9503845849761,190.06007877104759,207.59006422606637,0.800186587659129,0.010054975533379867,0.9987833832480566
Q0VGT4,5.8,13.138505878560757,8.876307954215239,11.367170725599918,13.287282868861102,12.398884806113601,11.353611995155877,11.996764212063658,12.18576051762681,12.300450131132829,0.24508558383487666,-0.2618074928112956,0.9987833832480566
Q148V7,1418.8,1402.9296577127175,1416.5543223403492,1479.5700003734457,1508.9106131778635,1483.7001514387778,1451.2799586823855,1421.2770280669376,1494.8810867553818,1456.4052447472466,0.9025798339809937,-0.010630623792178372,0.9987833832480566
Q149F1,241.9,271.3539414118748,258.08424808054394,258.8583848470449,242.6410190128967,273.0730389698459,281.0469508959617,263.4006532346807,265.91407641177886,274.6035555249004,0.32031737813728167,-0.11430773952629837,0.9987833832480566
Q2KN98,3092.2,2902.1207684956908,3063.8180606671503,3060.0831994658415,3119.549341058727,3032.46965034004,3128.2805367922742,2876.4317110471875,3147.4213541613,3063.2913209688713,0.5617556912259852,-0.021093662628529918,0.9987833832480566
Q2NL51,461.00000000000006,474.47524229442416,430.91118530673464,467.4834044516181,476.48027102985986,486.135475478102,499.1984956600282,489.0756328465196,494.231775412585,488.184098710934,0.7289755975583526,-0.0421721875391144,0.9987833832480566
Q3TAA7,50.1,50.3642725344829,47.43976352000749,54.38544556739123,57.296117848528446,43.34650128217315,50.100065629418,50.17514591837945,46.47592383466969,50.79926158052259,0.11167697837218901,0.10994339129147616,0.8116001697913939
Q3TAQ9,2185.1,2382.536656018207,2370.4217687143364,2278.2668943506283,2319.604132928313,2300.340300308644,2186.92192954312,2294.0227616577577,2271.558009049395,2353.858866003146,0.9734861570464868,0.0026270679354781336,0.9987833832480566
Q3TB82,608.0,585.802182105429,610.0783425002221,694.3503507296094,621.6247940878012,563.405325589802,612.284075453049,576.9764523877408,610.7994380385654,603.6805330591033,0.8012734969719626,0.038325655060290606,0.9987833832480566
Q3TBT3,525.8,545.4231740386522,516.6906319231003,525.4083283287771,508.04814689027506,528.0933016619905,527.13198548938,520.3879419534783,547.6035172145938,525.1653221571322,0.9404401894838361,-0.006052348361533487,0.9987833832480566
Q3TLH4,8790.9,8722.741642815678,8854.079888918128,9002.595014003418,8942.25673836856,8953.879460504548,9043.512386268485,8870.060382202537,9175.310890214028,8927.650730565647,0.5266308693262387,-0.025846792079515794,0.9987833832480566
Q3TLI0,307.3,305.2512865785616,287.69680486897624,284.0431343588531,292.6587526147879,329.61195368572396,306.0969837106707,298.56098105116905,304.07723338171087,301.60064737115295,0.7272829644045395,-0.04435358850192636,0.9987833832480566
Q3TPX4,1300.8000000000002,1331.9817259684894,1268.789901690766,1204.5116955701567,1298.5991614000302,1361.6951249466201,1343.6909688235273,1322.9639226058125,1338.4499284825915,1306.9627629592626,0.13196947391626826,-0.06141692029981302,0.8655761406648954
Q3TQI7,904.2,937.2134193373338,875.547082072088,841.5109681472562,925.9628144471931,938.8435575189219,900.4495608539103,910.8486639498899,910.8147512477342,943.3007535628486,0.5816778398935945,-0.03963456629689562,0.9987833832480566
Q3TVI4,47.2,60.69989715895069,51.16930467724078,46.01321802697931,45.109055854159024,53.76156451930858,61.63389368798905,55.53219157282296,57.15027219507147,53.99418369250514,0.03666009665734046,-0.17999255176334755,0.5193902865468077
Q3TWF6,1633.0,1660.4443729325087,1577.7450911559722,1678.3933877355857,1578.6476901456442,1688.232155200428,1627.7114847658393,1634.9552434667132,1666.7097563799025,1636.2793596518645,0.46576255940271494,-0.03680471717500783,0.9987833832480566
Q3U0V2,661.5,609.1011325300766,624.3997805439978,615.7330921184243,615.7851602154992,615.6790239323768,652.8326897214629,629.7169441124735,596.818875584234,637.7064535517175,0.80909887529966,-0.031872754608102793,0.9987833832480566
Q3U2U7,70.5,69.98444131313363,59.075931930575365,52.07117128792777,60.00435384727721,67.54912442370689,58.02957241968559,67.98166386836073,66.59659817772791,61.50225065566414,0.5770451696631937,-0.05223574489688261,0.9987833832480566
Q3U5Q7,31.9,28.641942815262453,29.090421026419687,34.98638175424166,31.99103773521972,38.08937412438098,35.05202433425108,33.123141440855,33.15660419912411,33.14731691181898,0.030787168115410362,-0.14164459802861612,0.4653789812467072
Q3U7R1,3812.5,3824.3562911314652,3951.3742652655296,4093.6789328085642,3867.6149033381107,3983.116946194382,4083.245456829274,3860.0154737419157,3871.6711672515694,3873.1242033036488,0.7081748570268838,-0.025830743968191665,0.9987833832480566
Q3U8K7,68.7,76.2909241348428,69.96619210969658,69.5643621650486,72.52994534149022,77.96418766084233,75.150098444127,76.13040937089453,62.3457514855325,70.68765172761398,0.9648657466270957,-0.0026995064561560872,0.9987833832480566
Q3UCV8,657.7,639.0569259331953,650.059023705763,617.7070319450256,574.6538259845023,627.482762267797,588.0450149237082,624.2844471107843,604.9427159293184,627.4827027933735,0.5367592701729327,0.030728302368608303,0.9987833832480566
Q3UE37,1162.0,1125.356823518324,1184.6514531835833,1131.5439888764854,1148.3766958444348,1143.9707077512653,1130.4953658033783,1188.660524508496,1123.9238654164633,1163.4308870784466,0.8932071751486296,-0.01292622585054255,0.9987833832480566
Q3UEB3,5773.3,5542.084549694498,5609.155309655729,5480.269560660037,6068.056652321479,5467.313053025405,5481.181460740769,5716.797678110938,5532.713128041878,5690.955011968922,0.9720728011583368,-0.0018914682531084104,0.9987833832480566
Q3UHH8,646.6,659.9033552605115,637.9753103563271,621.0423095830758,620.3553084633878,679.1613141396786,593.2712807627482,674.0823362929353,617.5063294862516,660.6300197051922,0.8573105425140406,-0.023145271387592713,0.9987833832480566
Q3UJV1,85.5,83.99884758359843,84.88435673862975,83.31387406068444,82.43193321191538,87.8832955057332,81.36755263195045,86.91995202702725,80.48269737223288,86.26289702352892,0.9651842138765092,-0.0019332598538003506,0.9987833832480566
Q3ULF4,506.59999999999997,531.8467179641394,521.5390354275037,525.6805958910669,506.8632936408226,545.7493136258963,534.6109521211097,520.3124906062326,540.1409196882954,540.1814560834501,0.4189501799522267,-0.10490337110111925,0.9987833832480566
Q3UMB5,251.20000000000005,250.15715192779678,229.81432610871553,267.6390137308915,239.84815063918703,286.1662613251019,260.41221163492446,262.79704245671525,262.7023255776756,278.19784290088074,0.04865696722720625,-0.09345958127307356,0.583883606726475
Q3UMG5,871.8,868.3676485336756,826.1679571503191,823.1329076926935,839.4685272371546,868.2195096632987,867.379913217226,879.2345494539485,880.5865081032335,838.107943025823,0.5528959700483417,-0.06374925891875435,0.9987833832480566
Q3UMR0,81.9,79.18139542812617,82.27367792856644,84.13067674755388,69.99097409266325,73.69897128753925,82.08841688561114,79.37481730245892,73.11456310576085,71.24676309721093,0.5545670205967648,0.03904059666131542,0.9987833832480566
Q3UPP8,94.4,96.08627299187434,90.0311235356117,94.13650966170472,85.47869871050773,101.96842864547826,98.30786259297668,97.93584872489703,94.55772308639098,95.76779030667703,0.01474457992115775,-0.08721399224923498,0.30226388838373386
Q3UQ28,1599.4,1615.5106828278308,1559.3957486623844,1564.517479807869,1543.694519286793,1679.5033402969239,1588.154058846209,1677.887060049507,1552.7870650290658,1609.7615061224092,0.36894041370906616,-0.023955625341830256,0.9987833832480566
Q3URD3,2016.8999999999999,1998.5419242074718,1972.6289088838332,1872.0436914142188,2061.729286422454,2116.8368051781626,2096.3633576769957,2016.2109010991514,2110.687077564756,2091.0765222925806,0.22344403086457099,-0.0899507014657805,0.9987833832480566
Q3UVK0,984.0999999999999,1087.079976392117,1055.9076924358899,998.3370840261916,873.6600067213576,1054.004399598105,952.7122192443101,998.523129449374,936.2253681410799,988.5089014474017,0.9869648705037585,-0.0011092869557317367,0.9987833832480566
Q3UZ01,41.7,42.30598892896563,45.12744800252285,47.44262272900086,48.07118897779048,49.79392138135223,42.080450807442816,52.89139441922404,48.648578810680675,49.84078494692782,0.10145144324525848,-0.11312130271548551,0.7922874615343996
Q3V1V3,3686.9,3528.9150889422294,3521.8057147753984,3558.8773735807895,3609.0629978325655,3796.9352919457806,3761.739999696606,3705.717468624494,3760.960226734836,3749.8800828339213,0.34394433466401364,-0.06640572589218352,0.9987833832480566
Q3V4B5,498.5,473.77452198090083,548.6900950521622,546.9174657496727,536.0614630023326,497.24487626437985,538.4855974845359,483.1904277613563,520.49256164437,489.14257534452884,0.9236014878909041,0.026261114578169046,0.9987833832480566
Q4FK66,544.0,525.0146949072879,518.7791749711511,529.2200742008346,481.3889487775921,515.3968436205301,467.5705765306654,513.7482233958581,496.1210406091162,526.283544896326,0.8574749576310434,0.022721483785235846,0.9987833832480566
Q4PZA2,1318.3,1388.1269410895393,1311.2320800600812,1242.4930205095861,1318.064607641037,1354.0574119060543,1236.1019789646691,1377.2888926227042,1339.5834876005101,1367.0272986645348,0.4194871545289358,-0.0233185425639438,0.9987833832480566
Q4VA55,104.19999999999999,129.02012772746662,119.79286197033339,107.61375399505073,116.70804507107937,118.73172090334384,116.96022515644704,113.78063164649055,133.38212287510896,125.72018510651345,0.10575478399315215,-0.08551918911399492,0.8068459570040935
Q56A08,729.5999999999999,721.0412026154144,697.1258331100472,707.0107923760859,707.9498165479179,729.7487641486222,703.5635115728339,702.6029455518036,732.8459697344867,725.5668116312378,0.91631999931922,-0.003581159526769419,0.9987833832480566
Q571E4,342.6,407.03091211781225,352.81459347426954,311.95055949355947,264.5608041277695,336.4561380986987,248.69816751293823,353.1877564570439,250.044248760916,294.8913109359896,0.08053594209346077,0.13021407518438846,0.7075657769639767
Q5HZK1,12.0,10.24803458527739,7.906627253334581,6.80668905724546,11.848532494525823,11.307782943175605,9.641559392711736,10.185931878167256,8.596156644217361,9.345147177548967,0.8319948285958363,-0.03720719514260935,0.9987833832480566
Q5I043,390.5,407.8192224705259,403.46176238949766,420.8575844094868,393.8790730680227,423.5459049768406,446.755621206213,410.3798776692719,429.0521261322555,427.87994384726335,0.005182054333490389,-0.08643756439604602,0.17716544190720687
Q5RJG1,1373.6,1438.3160335456412,1389.179490246257,1366.1705606797364,1420.6390460936461,1495.7022719310955,1354.684148691853,1442.6297593374663,1420.0661849727428,1494.0254526158412,0.6639197190420865,-0.016977168958520826,0.9987833832480566
